area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
沧浪新城,1,12.7,普通住宅,水香六村,高,0,0,107102614041,275,多层4楼 满两年 全明户型 户型好 格局好_苏州姑苏沧浪新城水香六村二手房(苏州链家),2020-06-01,4室3厅,100, (共6层),27500
苏州大学,1,15.38,普通住宅,新湘苑,高,0,0,107102614379,408,新湘苑精装复式149.27。含汽车库前排无遮挡，视野开阔_苏州姑苏苏州大学新湘苑二手房(苏州链家),2020-06-01,4室3厅,149.27, (共6层),27334
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107102618456,288,此房产证满2年，使用面积大，自住装修，分了两户_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-06-02,5室2厅,187.96, (共5层),15323
平江路,2,22.46,普通住宅,富乡小区,高,0,0,107102619222,370,平江实小本部，自住精装修，五楼复式业主诚意出售_苏州姑苏平江路富乡小区二手房(苏州链家),2020-06-02,4室2厅,150.3, (共5层),24618
胥江,1,17.11,普通住宅,胥江路136号,高,1,7.79,107102619290,234,胥江路136号复式 满五年 通透户型 采光十足_苏州姑苏胥江胥江路136号二手房(苏州链家),2020-06-02,5室2厅,87.32, (共6层),26798
胥江,2,22.03,普通住宅,金桥新村,高,0,0,107102619860,220,顶楼复式面积大 成熟社区，生活便利，此房户型方正_苏州姑苏胥江金桥新村二手房(苏州链家),2020-06-03,4室2厅,140, (共6层),15715
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107102622008,182,宝邻苑 满5唯一 带阁楼 采光好 配套齐全 使用面积高_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-06-03,4室2厅,71, (共6层),25634
平江新城,0,0,普通住宅,苏锦一村,高,0,0,107102626504,345,苏锦一村 顶楼复式95加20  阁楼单独大门  满五不唯一_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-06-04,5室3厅,115, (共6层),30000
胥江,1,23.8,普通住宅,新康花园,高,0,0,107102628190,445,新康花园 近桐泾公园 带独立自行车库_苏州姑苏胥江新康花园二手房(苏州链家),2020-06-04,5室2厅,202, (共6层),22030
南门,0,0,普通住宅,南华公寓,高,0,0,107102628542,189,近南环汇邻广场， 团结桥购物城 沃尔玛 ，配套齐全_苏州姑苏南门南华公寓二手房(苏州链家),2020-06-04,4室1厅,87, (共5层),21725
沧浪新城,1,4.2,普通住宅,友联二村,高,0,0,107102628885,192,友联二村 4室2厅 192万_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-06-04,4室2厅,96.65, (共6层),19866
金门,0,0,普通住宅,三香弄八号小区,高,0,0,107102633029,340,房东诚心出售三香弄八号小区四楼复式_苏州姑苏金门三香弄八号小区二手房(苏州链家),2020-06-05,4室2厅,128, (共4层),26563
留园西园,4,70.8,别墅,玖园,低,1,23.1,107102633393,880,市区虎丘联排 园林风格别墅 两车库车位 有钥匙_苏州姑苏留园西园玖园二手房(苏州链家),2020-06-05,5室2厅,382.5, (共2层),23007
胥江,2,36.71,普通住宅,锦邻缘,高,0,0,107102634638,355,此房满五年不唯一，精装修，户型正气，南北大阳光房_苏州姑苏胥江锦邻缘二手房(苏州链家),2020-06-06,4室2厅,120, (共5层),29584
胥江,1,22.87,普通住宅,解放新村,高,0,0,107102636586,196,胥江顶复，满五唯一，全明户型，视野开阔，诚意售卖_苏州姑苏胥江解放新村二手房(苏州链家),2020-06-06,4室2厅,85.63, (共6层),22890
胥江,1,19.84,普通住宅,劳动路110号,高,0,0,107102636701,390,复式可做两套，两进门可分开， 5房3厅2卫2厨带阳光房_苏州姑苏胥江劳动路110号二手房(苏州链家),2020-06-06,5室3厅,133, (共5层),29324
葑门,1,14.91,普通住宅,现代花园,高,0,0,107102637420,334.5,现代花园二期 精装复式 两层分开互不打扰 带独立车库_苏州姑苏葑门现代花园二手房(苏州链家),2020-06-06,7室3厅,161, (共5层),20777
沧浪新城,2,17.85,普通住宅,友联一村,高,0,0,107102637778,219,大阳台大露台，明厨明卫，两房朝南户型正气，随时可签_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-06-06,4室2厅,105, (共6层),20858
胥江,2,29.72,普通住宅,彩虹新村,高,0,0,107102638258,293,彩虹苑一梯一户，带两个自行车库，5楼复式，房龄新_苏州姑苏胥江彩虹新村二手房(苏州链家),2020-06-06,4室2厅,101, (共5层),29010
娄门,1,20.09,普通住宅,永林北区,高,0,0,107102640056,398,永林北区，5楼复式，双平江，带2汽车位，1电瓶车库_苏州姑苏娄门永林北区二手房(苏州链家),2020-06-07,5室3厅,200, (共5层),19900
苏州大学,2,34.84,普通住宅,新湘苑,高,0,0,107102640203,499,此房房东自住，采光充足  看房方便_苏州姑苏苏州大学新湘苑二手房(苏州链家),2020-06-07,5室3厅,177, (共6层),28193
胥江,0,0,普通住宅,姑香苑,低,0,0,107102640609,295,姑香苑 4室2厅 295万_苏州姑苏胥江姑香苑二手房(苏州链家),2020-06-07,4室2厅,110, (共6层),26819
沧浪新城,2,16.92,普通住宅,友联二村,高,0,0,107102640682,230,友联二村 地铁口 自住精装四房 诚意出售_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-06-07,4室2厅,106.5, (共6层),21597
胥江,1,11.56,普通住宅,润达新村,高,0,0,107102644584,295,润达新村顶复 楼下115.17平楼上68平，带独立自行车库_苏州姑苏胥江润达新村二手房(苏州链家),2020-06-08,6室3厅,149.17, (共5层),19777
南门,2,52.410000000000004,普通住宅,东大街12号院,低,0,0,107102607897,485,房东诚心出售，精装复式，车位车库齐全满二，采光充足_苏州姑苏南门东大街12号院二手房(苏州链家),2020-05-31,5室3厅,230, (共3层),21087
留园西园,1,8.18,普通住宅,清塘新村,高,0,0,107102574127,180,顶楼复式四房，户型正气，带汽车独库_苏州姑苏留园西园清塘新村二手房(苏州链家),2020-05-23,4室2厅,110, (共5层),16364
沧浪新城,2,17.98,普通住宅,福星小区,高,0,0,107102576363,375,此房满五年，楼层好，视野开阔，四楼复式_苏州姑苏沧浪新城福星小区二手房(苏州链家),2020-05-24,4室2厅,166.76, (共4层),22488
留园西园,1,16.62,普通住宅,御庭苑,高,0,0,107102577336,320,御庭苑 品质小区 精装修  价格便宜 适合居住_苏州姑苏留园西园御庭苑二手房(苏州链家),2020-05-24,4室2厅,132, (共5层),24243
沧浪新城,1,7.74,普通住宅,水香六村,高,0,0,107102577999,240,水香，复式楼层，自住装修，出行方便，诚心出售_苏州姑苏沧浪新城水香六村二手房(苏州链家),2020-05-24,4室2厅,142.7, (共5层),16819
葑门,0,0,普通住宅,新里河新村,高,0,0,107102578716,395,复式250平前后大花园未体现vr解说 都按老里河小区说的_苏州姑苏葑门新里河新村二手房(苏州链家),2020-05-24,5室3厅,125.48, (共5层),31480
平江新城,1,3.7,普通住宅,梅花新村,高,0,0,107102579821,260,新上！复式大六房！一家人住！业主诚售！看房随时！_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-05-25,6室2厅,135, (共6层),19260
齐门,1,13.17,普通住宅,平齐花苑,高,0,0,107102580241,460,护城河边，平齐花苑，四楼复式，南北通气，平江。_苏州姑苏齐门平齐花苑二手房(苏州链家),2020-05-25,4室3厅,172, (共4层),26745
苏州大学,0,0,别墅,万科长风别墅,低,0,0,107102580332,1700,万科长风别墅 4室2厅 1700万_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2020-05-25,4室2厅,304.7, (共3层),55793
平江新城,1,13.15,普通住宅,汇翠花园,高,0,0,107102581067,336,房型方正，使用面积较大，视野开阔_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-05-25,4室2厅,156, (共5层),21539
留园西园,1,6.18,普通住宅,冠云花园,高,0,0,107102581138,289,户型正气，采光充足带阁楼  业主自住装修 带南北露台_苏州姑苏留园西园冠云花园二手房(苏州链家),2020-05-25,4室2厅,190, (共5层),15211
胥江,1,15.68,普通住宅,新康花园,高,0,0,107102581206,275,新康花园兰雪苑 居中位置 产证面积158.23平带大露台_苏州姑苏胥江新康花园二手房(苏州链家),2020-05-25,4室2厅,158.23, (共6层),17380
南门,2,11.64,普通住宅,金狮小区,高,0,0,107102583625,418,顶楼复式，超满足客厅，可打斯诺克，干净简单装修，_苏州姑苏南门金狮小区二手房(苏州链家),2020-05-25,4室3厅,150.79, (共5层),27721
胥江,0,0,普通住宅,城市恬园,高,0,0,107102584218,540,城市恬园 7层电梯复式 楼上楼下使用面积280平 带露台_苏州姑苏胥江城市恬园二手房(苏州链家),2020-05-25,6室2厅,176, (共7层),30682
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107102587085,390,南山金城 洋房一楼 带大花园 通透户型 采光很好_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2020-05-26,4室2厅,137.7, (共6层),28323
胥江,3,30.4,普通住宅,新康花园,高,0,0,107102587354,425,南北双露台带汽车库自行车库免费车位拎包入住诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2020-05-26,5室3厅,200, (共5层),21250
南门,2,13.219999999999999,普通住宅,南园,高,0,0,107102589171,295.2,房子满五唯一，精装复式，带晒台，诚心出售_苏州姑苏南门南园二手房(苏州链家),2020-05-27,4室2厅,87.54, (共6层),33722
娄门,1,9.37,普通住宅,塘坊苑,高,0,0,107102590050,255,塘坊苑，精装修4房朝南，15平北晒台，车库12平方_苏州姑苏娄门塘坊苑二手房(苏州链家),2020-05-27,4室2厅,104.49, (共5层),24405
桃花坞,1,4.25,普通住宅,曹家巷,低,0,0,107102592166,350,东中市 景范 2002年小区 精装修 三楼复式 看房预约_苏州姑苏桃花坞曹家巷二手房(苏州链家),2020-05-27,4室2厅,97.73, (共3层),35813
留园西园,0,0,别墅,丽景花苑,低,0,0,107102593469,655,丽景花苑 5室2厅 655万_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-05-28,5室2厅,213, (共1层),30752
南门,1,25.24,普通住宅,华侨公寓（姑苏区）,高,0,0,107102594052,610,姑苏南门 华侨公寓 4楼复式 三开间朝南 带汽车库_苏州姑苏南门华侨公寓（姑苏区）二手房(苏州链家),2020-05-28,4室3厅,216.8, (共4层),28137
沧浪新城,2,24.28,普通住宅,友联一村,高,0,0,107102597826,215,精装复式，五房两厅两卫，有独立自行车库，有汽车位！_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-05-29,5室2厅,147, (共5层),14626
平江新城,1,21.36,普通住宅,汇翠花园,高,0,0,107102598279,359,汇翠花园 楼下大三室  南北露台 草桥 平江_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-05-29,4室3厅,175.82, (共6层),20419
胥江,0,0,普通住宅,胥虹苑,高,0,0,107102602644,310,胥虹苑顶楼复式精装修业主自住保养好5房3厅3卫带独库_苏州姑苏胥江胥虹苑二手房(苏州链家),2020-05-30,5室3厅,114.71, (共6层),27025
金门,0,0,普通住宅,馨泓花园B区,低,0,0,107102603986,410,馨泓花园 一二楼复式  带汽车库 采光无遮挡_苏州姑苏金门馨泓花园B区二手房(苏州链家),2020-05-30,4室2厅,162, (共5层),25309
南门,1,11.2,普通住宅,盘门雅苑,高,0,0,107102604159,373,2007年商品房；产证面积173全体现；价格包含汽车库_苏州姑苏南门盘门雅苑二手房(苏州链家),2020-05-30,4室2厅,173.3, (共5层),21524
南门,2,25.08,普通住宅,西二路散盘,高,0,0,107102606469,260,总价低，地段好，交通方便 小区环境好，配套完善_苏州姑苏南门西二路散盘二手房(苏州链家),2020-05-31,4室2厅,131.25, (共4层),19810
平江新城,2,16.919999999999998,普通住宅,橘子国花园,高,0,0,107102607032,545,精装，满五，无遮挡采光好，交通便利。_苏州姑苏平江新城橘子国花园二手房(苏州链家),2020-05-31,4室2厅,159.88, (共5层),34089
苏州大学,3,27.37,普通住宅,相门后庄12号,高,0,0,107102607162,270,四房 楼上楼下层高都一样 共3个大露台 看房有钥匙_苏州姑苏苏州大学相门后庄12号二手房(苏州链家),2020-05-31,4室2厅,134, (共6层),20150
胥江,3,34.8,普通住宅,桐馨苑,高,0,0,107102607447,215,二号线地铁口，大四房自住精装看房方便！_苏州姑苏胥江桐馨苑二手房(苏州链家),2020-05-31,4室2厅,157, (共6层),13695
南门,0,0,普通住宅,东大街12号院,低,0,0,107102572214,295,此房满五唯一，成熟社区，生活便利，户型方正_苏州姑苏南门东大街12号院二手房(苏州链家),2020-05-23,4室2厅,113.16, (共4层),26070
平江新城,2,13.36,普通住宅,鼎尚花园(姑苏区),高,0,0,107102541215,255,鼎尚花园(姑苏区) 4室2厅 255万_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2020-05-17,4室2厅,110, (共5层),23182
金门,1,9.3,普通住宅,彩香二村,高,0,0,107102541525,276,彩香二村 户型方正  采光充足  生活配套设施齐全_苏州姑苏金门彩香二村二手房(苏州链家),2020-05-17,5室2厅,138, (共6层),20000
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107102542682,210,精装 4房   富强大户   喜欢的可以看看_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2020-05-17,4室2厅,117, (共5层),17949
桃花坞,0,0,别墅,景苑小区,低,0,0,107102542786,816,联排别墅四层 精装修 自住保养好 有院子和汽车库_苏州姑苏桃花坞景苑小区二手房(苏州链家),2020-05-17,5室2厅,220, (共4层),37091
金门,0,0,普通住宅,彩香一村三区,低,0,0,107102543084,320,彩香一村三区 大户型  诚心出售 房龄狠新_苏州姑苏金门彩香一村三区二手房(苏州链家),2020-05-17,4室2厅,137.53, (共4层),23268
平江新城,0,0,普通住宅,官渎花园,高,0,0,107102543115,205,新上房源 房东诚心出售 配套齐全 观前街 万达广场_苏州姑苏平江新城官渎花园二手房(苏州链家),2020-05-17,4室2厅,81.72, (共5层),25086
十全街,0,0,普通住宅,木杏新村,低,0,0,107102544377,460,木杏新村3楼复式，楼上40平不体现，平直振华_苏州姑苏十全街木杏新村二手房(苏州链家),2020-05-17,4室2厅,104.41, (共3层),44058
桃花坞,0,0,普通住宅,高师巷散盘,低,0,0,107102544561,498,此房满五不唯一中式装修，位于东中市实小和景范中间_苏州姑苏桃花坞高师巷散盘二手房(苏州链家),2020-05-17,5室3厅,199, (共2层),25026
胥江,1,17.74,普通住宅,银桥新村,高,0,0,107102544980,335,红房子四楼复式，带晒台，带汽车库，有钥匙，诚心出售_苏州姑苏胥江银桥新村二手房(苏州链家),2020-05-17,4室3厅,146, (共4层),22946
石路,2,33.09,普通住宅,新风巷78号,高,0,0,107102546806,240,石路地铁 新风巷 楼下107楼上107 南北大露台 户型方正_苏州姑苏石路新风巷78号二手房(苏州链家),2020-05-18,4室2厅,107.44, (共5层),22339
留园西园,1,13.94,普通住宅,新庄二村,高,0,0,107102547965,180,新庄二村顶楼复式，有个大楼台，得房率高_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-05-18,4室2厅,99, (共5层),18182
胥江,1,7.68,普通住宅,东方苑（胥江）,高,0,0,107102551454,338,东方苑 胥江路，地铁口，精装，_苏州姑苏胥江东方苑（胥江）二手房(苏州链家),2020-05-19,5室2厅,180, (共6层),18778
十全街,1,9.62,普通住宅,醋库巷散盘,低,0,0,107102551473,490,十全街凤凰街 平直+振华 醋库巷56号 2楼复式随时看_苏州姑苏十全街醋库巷散盘二手房(苏州链家),2020-05-19,4室2厅,108, (共2层),45371
观前街,0,0,普通住宅,祥符寺巷散盘,高,0,0,107102552197,480,标准的户型，正气，景范，敬文，闹中取静，出行方便_苏州姑苏观前街祥符寺巷散盘二手房(苏州链家),2020-05-19,5室2厅,165, (共4层),29091
南门,0,0,普通住宅,桂花新村,低,0,0,107102554140,560,精装 4房 边套户型 满5年 税少_苏州姑苏南门桂花新村二手房(苏州链家),2020-05-19,4室2厅,128.13, (共3层),43706
虎丘,2,43.26,别墅,现代美墅,低,1,30.02,107102554667,800,联排大别墅 使用面积大 满五唯一 精装带电梯_苏州姑苏虎丘现代美墅二手房(苏州链家),2020-05-20,6室3厅,234.08, (共1层),34177
南门,0,0,普通住宅,西二路散盘,高,0,0,107102556432,226,总价低，地段好，交通方便 小区环境好，配套完善_苏州姑苏南门西二路散盘二手房(苏州链家),2020-05-20,5室2厅,130, (共5层),17385
