area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
苏州大学,0,0,普通住宅,宏葑新村,低,0,0,107101743992,268,满五年唯一，税费少，户型方正，全明，采光好！_苏州姑苏苏州大学宏葑新村二手房(苏州链家),2019-09-11,4室1厅,96.45, (共6层),27787
平江新城,0,0,普通住宅,大观花园北区,高,0,0,107101744565,372,大观花园北区，顶复精装，地铁口 都在_苏州姑苏平江新城大观花园北区二手房(苏州链家),2019-09-12,4室2厅,125, (共5层),29760
苏州大学,0,0,普通住宅,锦书清华里,高,0,0,107101749837,465,复式 精装修 复式带晒台 诚心出售_苏州姑苏苏州大学锦书清华里二手房(苏州链家),2019-09-14,4室2厅,120.48, (共5层),38596
平江新城,1,17.47,普通住宅,苏锦一村,低,0,0,107101752816,335,苏锦一村交通便利 三楼带阁 带大露台 看房有钥匙_苏州姑苏平江新城苏锦一村二手房(苏州链家),2019-09-14,4室2厅,144.56, (共3层),23174
平江新城,0,0,普通住宅,梅花新村,高,0,0,107101753476,210,平江新城  顶楼带阁楼  阁楼利用率高 可自由设计装修_苏州姑苏平江新城梅花新村二手房(苏州链家),2019-09-14,4室2厅,87.93, (共6层),23883
南门,1,7.93,普通住宅,南园南路34号,高,0,0,107101649735,339.5,南园南路34号 四房一厅 顶带阁楼 zhen华 有大露台_苏州姑苏南门南园南路34号二手房(苏州链家),2019-08-16,4室1厅,105.22, (共6层),32266
葑门,0,0,普通住宅,现代花园,高,0,0,107101584460,300,现代花园好房 面积产证体现 满五年带独立车库_苏州姑苏葑门现代花园二手房(苏州链家),2019-07-28,5室3厅,170, (共5层),17648
齐门,0,0,别墅,润园(姑苏区),低,0,0,107101587033,3600,拙政园旁古典园林别墅 独栋别墅_苏州姑苏齐门润园(姑苏区)二手房(苏州链家),2019-07-29,5室3厅,359.8, (共1层),100056
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107101587598,300,汇翠花园 5室2厅 300万_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-07-29,5室2厅,156.88, (共6层),19123
胥江,0,0,普通住宅,益锦苑,高,0,0,107101588461,220,复式 面积大带露台有独立车库 满五年唯一 哇哦_苏州姑苏胥江益锦苑二手房(苏州链家),2019-07-29,5室1厅,85.9, (共5层),25612
胥江,1,11.75,普通住宅,新沧花园,低,0,0,107101588896,510,新出新沧花园顶楼复式房子，南北露台，户型好_苏州姑苏胥江新沧花园二手房(苏州链家),2019-07-29,4室3厅,186.5, (共3层),27346
十全街,0,0,普通住宅,木杏新村,低,0,0,107101590489,500,房东诚心出售平直振华 木杏新村精装四房 带汽车位_苏州姑苏十全街木杏新村二手房(苏州链家),2019-07-30,4室2厅,122.09, (共3层),40954
十全街,0,0,普通住宅,东小桥弄散盘,低,0,0,107101595243,555,东小桥弄 孔付寺巷 三房朝南 中间楼层 沧本 振华！！_苏州姑苏十全街东小桥弄散盘二手房(苏州链家),2019-08-01,4室1厅,109.8, (共3层),50547
胥江,1,13.28,普通住宅,益锦苑,高,0,0,107101596223,280,新上 益景苑 五楼复  楼下三房 楼上三房 带大露台_苏州姑苏胥江益锦苑二手房(苏州链家),2019-08-01,6室4厅,176, (共5层),15910
留园西园,2,42.400000000000006,普通住宅,嘉业阳光城,高,0,0,107101597058,468,房子满五，8个房间，采光好，全明户型，诚心出售_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-08-01,8室4厅,246.93, (共6层),18953
平江新城,0,0,普通住宅,当代万国府MOMΛ,低,0,0,107101597518,646,当代万国府，科技住宅，精装交付，教科院_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2019-08-01,4室2厅,145, (共16层),44552
金门,0,0,普通住宅,三元四村,低,0,0,107101606547,400,三元四村，双叠，40平院子，环境好，安静，示范小区_苏州姑苏金门三元四村二手房(苏州链家),2019-08-04,4室3厅,172, (共6层),23256
平江新城,2,19.88,普通住宅,翠园雅筑,高,0,0,107101609080,550,大观花园旁+翠园雅筑顶复+精装修+南北通透+带汽车库_苏州姑苏平江新城翠园雅筑二手房(苏州链家),2019-08-04,5室1厅,202, (共5层),27228
石路,1,13.89,普通住宅,南浩花园,高,0,0,107101609458,335,此房是复式 4房 包含汽车位 看房预约_苏州姑苏石路南浩花园二手房(苏州链家),2019-08-04,4室2厅,150, (共5层),22334
留园西园,2,32.04,普通住宅,缘园小区,高,0,0,107101611246,260,罕见南北双露台。婚房装修家电全包，业主诚心卖！！！_苏州姑苏留园西园缘园小区二手房(苏州链家),2019-08-05,4室2厅,145.18, (共5层),17909
留园西园,0,0,普通住宅,倪家桥,高,0,0,107101611969,280,倪家桥，采光好，位置好，生活便利_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-08-05,4室2厅,156.76, (共5层),17862
沧浪新城,2,23.240000000000002,别墅,福星小区,低,2,311.89,107101612348,680,全明联排别墅，格局好，楼层好，视野开阔_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-08-05,5室3厅,171.78, (共3层),39586
南门,0,0,普通住宅,领秀江南,低,0,0,107101618972,950,护城河边 品质住宅  精心设计 值得拥有_苏州姑苏南门领秀江南二手房(苏州链家),2019-08-07,4室2厅,320, (共3层),29688
平江新城,0,0,普通住宅,当代万国府MOMΛ,低,0,0,107101620490,798,万国府 纯毛坯 一楼带院子 看房方便 诚心出售_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2019-08-08,5室3厅,202.84, (共6层),39342
胥江,0,0,普通住宅,景运家园,高,0,0,107101624785,470,改善房西环路四楼精装复式小区中间位置闹中取静_苏州姑苏胥江景运家园二手房(苏州链家),2019-08-09,5室2厅,193.38, (共4层),24305
苏州大学,0,0,别墅,万科长风别墅,低,0,0,107101627165,1780,万科长风地铁边双拼别墅业主诚意出售看房基本方便_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2019-08-10,4室2厅,308, (共3层),57793
沧浪新城,0,0,普通住宅,友联一村,高,0,0,107101627835,260,友联一村  顶楼复式 精装修 独立自行车库 阳光房_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-08-10,4室3厅,128, (共6层),20313
十全街,1,21.74,普通住宅,二郎巷,低,1,23.22,107101632182,370,二郎巷 4室2厅 370万_苏州姑苏十全街二郎巷二手房(苏州链家),2019-08-11,4室2厅,71.5, (共5层),51749
沧浪新城,0,0,普通住宅,南环西路2015号,低,0,0,107101635380,340,南环西路2015号 楼层低面积大户型好_苏州姑苏沧浪新城南环西路2015号二手房(苏州链家),2019-08-12,4室2厅,147, (共4层),23130
娄门,0,0,普通住宅,永林北区,低,0,0,107101639180,335,建造在2000年 四房户型 一楼带车库_苏州姑苏娄门永林北区二手房(苏州链家),2019-08-13,4室2厅,120, (共5层),27917
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107101642520,360,此房源满2年，房子是南北通透格局，紧致大户型。_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-08-14,5室2厅,176, (共5层),20455
桃花坞,0,0,别墅,景苑小区,低,0,0,107101642983,660,石塔横街联排别墅四层 有院子汽车库 全屋红木家具全留_苏州姑苏桃花坞景苑小区二手房(苏州链家),2019-08-14,6室2厅,220, (共4层),30000
胥江,0,0,普通住宅,公园天下,高,0,0,107101643357,520,公园天下 自住精装复式 品牌家电 看房方便 诚心出售_苏州姑苏胥江公园天下二手房(苏州链家),2019-08-15,5室3厅,222.15, (共5层),23408
十全街,0,0,普通住宅,草桥弄8号,低,0,0,107101644895,630,草桥弄 叠加户型 实用面积200多平 大露台 空中别墅_苏州姑苏十全街草桥弄8号二手房(苏州链家),2019-08-15,6室2厅,144, (共3层),43750
南门,2,16.21,普通住宅,南园花苑,高,0,0,107101607080,528,南园花苑，阁楼复式，环境清幽，出行方便，看房随时_苏州姑苏南门南园花苑二手房(苏州链家),2019-08-04,4室2厅,173.37, (共5层),30456
南门,0,0,普通住宅,佳安别院,高,0,0,107101583287,400,佳安别院 6室3厅 400万_苏州姑苏南门佳安别院二手房(苏州链家),2019-07-28,6室3厅,127.88, (共4层),31280
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101496518,220,梅亭苑顶楼复式，带独库，精装修诚心出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-07-04,4室2厅,133, (共5层),16542
留园西园,0,0,普通住宅,新庄新村,高,0,0,107101501213,250,顶复楼上层高不压抑 中间位置 两南房 看房提前联系_苏州姑苏留园西园新庄新村二手房(苏州链家),2019-07-05,4室3厅,153, (共6层),16340
南门,0,0,普通住宅,水城丽都,高,0,0,107101505786,470,南环边水城丽都精装修大面积出售_苏州姑苏南门水城丽都二手房(苏州链家),2019-07-06,4室2厅,166.63, (共5层),28207
胥江,1,12.82,普通住宅,新康花园,高,0,0,107101512343,325,新康花园，满五年精装修 顶楼复式 带车库 带汽车位_苏州姑苏胥江新康花园二手房(苏州链家),2019-07-07,4室2厅,134.98, (共5层),24078
留园西园,0,0,普通住宅,倪家桥,高,0,0,107101514456,235,急售顶楼复式有车位 自行车库 位置安静_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-07-08,4室2厅,129.94, (共5层),18086
胥江,1,13.44,普通住宅,金桥新村,高,0,0,107101516666,225.5,桐泾公园旁，5号线沿线，婚装六楼复式，适合一家人_苏州姑苏胥江金桥新村二手房(苏州链家),2019-07-09,5室2厅,133, (共6层),16955
石路,0,0,普通住宅,香雪海路3号,高,0,0,107101517682,398,五楼复式带晒台 2001年房龄 内楼梯 大五房_苏州姑苏石路香雪海路3号二手房(苏州链家),2019-07-09,5室3厅,206, (共5层),19321
桃花坞,0,0,普通住宅,水潭巷散盘,低,0,0,107101519329,450,养育巷地铁口 私房 纯毛坯 看房方便_苏州姑苏桃花坞水潭巷散盘二手房(苏州链家),2019-07-10,5室1厅,101, (共1层),44555
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101521627,310,富强新苑精装大5户 装修好保养好 房东诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-07-10,5室2厅,188, (共5层),16490
南门,2,18.69,普通住宅,鼎泰花园,高,0,0,107101523581,565,鼎泰花园 百万装修 带汽车库 品质小区 改善优选_苏州姑苏南门鼎泰花园二手房(苏州链家),2019-07-11,4室2厅,197, (共5层),28681
南门,0,0,普通住宅,新翠园新村,高,0,0,107101523934,440,新翠园 楼下124楼上68平 平直振华 降价30万  急卖_苏州姑苏南门新翠园新村二手房(苏州链家),2019-07-11,4室2厅,192, (共5层),22917
南门,2,22.479999999999997,普通住宅,桂花新村,高,0,0,107101525066,590,此房楼层好，位置佳，采光无遮挡，看房方便_苏州姑苏南门桂花新村二手房(苏州链家),2019-07-11,6室3厅,126.1, (共4层),46789
金门,0,0,普通住宅,银泰花园一期,高,0,0,107101530947,375,此房满五不唯一，带自行车库，顶楼复式，保养好_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-07-13,6室2厅,192, (共5层),19532
平江新城,0,0,普通住宅,大观花园,高,0,0,107101532805,410,善耕+草桥 豪 装复式 105+56 楼上挑高两米八 满五唯一_苏州姑苏平江新城大观花园二手房(苏州链家),2019-07-13,4室3厅,160, (共5层),25625
沧浪新城,1,21.34,普通住宅,水香六村,高,0,0,107101533860,299,此房是多层一楼半 满两年， 全明户型 户型好 格局好_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-07-14,5室3厅,135, (共6层),22149
平江新城,0,0,普通住宅,翠园雅筑,高,0,0,107101533960,390,翠园雅筑 4室3厅 390万_苏州姑苏平江新城翠园雅筑二手房(苏州链家),2019-07-14,4室3厅,151.99, (共5层),25660
桃花坞,0,0,别墅,桃坞巷,低,0,0,107101538016,984.9,配套齐全 ，视野佳，优质物业。_苏州姑苏桃花坞桃坞巷二手房(苏州链家),2019-07-15,5室2厅,285, (共3层),34558
桃花坞,0,0,普通住宅,曹家巷,低,0,0,107101536461,510,景范旁   精装复式  一梯一户  全明户型   拎包入住_苏州姑苏桃花坞曹家巷二手房(苏州链家),2019-07-14,4室3厅,101.02, (共3层),50486
葑门,1,20.92,普通住宅,杨枝四村,高,0,0,107101540719,299.5,杨枝四村 房龄新 带独库 大复式 看房方便_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-07-15,5室2厅,120.54, (共5层),24847
金门,0,0,普通住宅,新元二村,高,0,0,107101541769,291,顶楼带阁楼，此房满五年，户型正气，使用面积大。_苏州姑苏金门新元二村二手房(苏州链家),2019-07-16,5室2厅,109.43, (共5层),26593
南门,0,0,普通住宅,南门路49-1号,高,0,0,107101542266,365,平直振华 精装 3房朝南 满5年 税少_苏州姑苏南门南门路49-1号二手房(苏州链家),2019-07-16,4室2厅,91, (共5层),40110
留园西园,0,0,别墅,嘉业阳光城,低,0,0,107101550264,720,房子满五，联排别墅，诚心出售，价格合理_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-18,5室3厅,221.28, (共1层),32538
留园西园,0,0,普通住宅,嘉业阳光城,高,0,0,107101554531,410,房子满五，车库一个，精装修，采光好，诚心出售_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-20,4室3厅,258, (共5层),15892
平江新城,0,0,普通住宅,橘子国花园,高,0,0,107101568527,590,橘子国花园复式楼格局好精装修采光好！！！_苏州姑苏平江新城橘子国花园二手房(苏州链家),2019-07-24,5室3厅,155, (共5层),38065
留园西园,1,8.74,普通住宅,嘉业阳光城,高,0,0,107101566553,408,嘉业阳光城复式5室3厅2卫，理想型住房_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-23,5室3厅,199, (共5层),20503
留园西园,0,0,普通住宅,嘉业阳光城,高,0,0,107101570891,420,房子满五，采光好，诚心出售，通透全明户型_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-24,5室3厅,241, (共5层),17428
金门,0,0,普通住宅,东沁苑,高,0,0,107101574654,380,东沁苑，五楼复式，采光好，业主诚心出售_苏州姑苏金门东沁苑二手房(苏州链家),2019-07-26,4室3厅,130, (共5层),29231
桃花坞,0,0,普通住宅,海红坊散盘,低,0,0,107101575183,1500,独门独户独院 共三进 纯一楼 仓储用地 出让土地_苏州姑苏桃花坞海红坊散盘二手房(苏州链家),2019-07-26,10室6厅,1024.13, (共1层),14647
留园西园,0,0,普通住宅,嘉业阳光城,高,0,0,107101583048,380,户型正气，使用面积大，带自行车库，满五年，户型好_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-28,4室3厅,243, (共5层),15638
南门,1,3.37,普通住宅,玉兰新村,高,0,0,107101489738,418,ping直 zhen华 玉兰新村 顶带阁楼 清爽装修 满五唯一_苏州姑苏南门玉兰新村二手房(苏州链家),2019-07-01,4室2厅,96, (共6层),43542
胥江,0,0,普通住宅,三香花园,高,0,0,107101378951,375,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏胥江三香花园二手房(苏州链家),2019-05-31,4室2厅,156, (共4层),24039
娄门,0,0,普通住宅,塘坊苑,高,0,0,107101380683,320,2003房龄，精装修大复式，带车库，小区环境好_苏州姑苏娄门塘坊苑二手房(苏州链家),2019-06-01,5室3厅,153, (共5层),20916
虎丘,0,0,普通住宅,虎阜花园东区,高,0,0,107101384777,288,虎阜花园顶楼复式 看房方便 诚意出售_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-06-02,4室2厅,159, (共6层),18114
胥江,2,31.259999999999998,普通住宅,新康花园,高,0,0,107101386870,393,新出顶复，自住精装修，顶楼有阁楼_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-02,5室3厅,201, (共5层),19553
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107101389020,485,南山金城空中叠墅，精装修，超大露台，顶复式_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-06-03,4室2厅,175.06, (共6层),27705
十全街,0,0,普通住宅,凤凰街散盘,低,0,0,107101390948,1000,户型好，入住率高，上下两层，都是南北通气的_苏州姑苏十全街凤凰街散盘二手房(苏州链家),2019-06-03,6室4厅,217.98, (共2层),45876
平江新城,0,0,普通住宅,平江风华,低,0,0,107101391206,780,格局好 纯商品房 业主诚意出售 小别墅_苏州姑苏平江新城平江风华二手房(苏州链家),2019-06-03,4室2厅,211, (共6层),36967
沧浪新城,1,9.26,普通住宅,水香六村,高,0,0,107101403891,255,水香六村  顶楼复式  装修四房  带露台_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-06-07,4室2厅,149.6, (共5层),17046
沧浪新城,0,0,普通住宅,友联二村,高,0,0,107101404113,265,友联二村顶复，房东诚心出售。。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-06-07,5室2厅,152.5, (共5层),17378
十全街,0,0,普通住宅,唐家巷42号,高,0,0,107101416142,530,干将东路相门站，2000年房龄现浇房，草桥加振华。_苏州姑苏十全街唐家巷42号二手房(苏州链家),2019-06-11,4室2厅,200, (共4层),26500
留园西园,0,0,别墅,江枫别墅,低,0,0,107101423608,1980,江枫园独栋中式园林大别墅，占地大，近500万装修满5年_苏州姑苏留园西园江枫别墅二手房(苏州链家),2019-06-13,5室3厅,386, (共2层),51296
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107101426079,368,成熟社区，生活便利，此房户型方正，采光充足。_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-06-14,4室2厅,174, (共5层),21150
平江新城,0,0,普通住宅,万科金域平江,低,0,0,107101426462,800,万科金域平江 地铁沿线 精致装修_苏州姑苏平江新城万科金域平江二手房(苏州链家),2019-06-14,4室2厅,168, (共5层),47620
平江新城,1,5.03,普通住宅,梅林新苑,高,0,0,107101430775,243,精装修 位置地段佳 顶楼复式，采光足，位置安静_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-06-15,4室1厅,112.33, (共5层),21633
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107101447510,188,小户阁楼婚装四房双卫，大车库13平家电全留_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-06-20,4室2厅,72, (共6层),26112
金门,1,9.49,普通住宅,金之枫花园,高,0,0,107101449067,298,古城区顶楼复式，业主诚意卖。看房方便。_苏州姑苏金门金之枫花园二手房(苏州链家),2019-06-20,5室2厅,167, (共5层),17845
胥江,0,0,普通住宅,姑香苑,高,0,0,107101450779,272,姑香苑 三朝南 采光好户型好 房东诚心出售_苏州姑苏胥江姑香苑二手房(苏州链家),2019-06-21,4室3厅,136.5, (共6层),19927
胥江,0,0,普通住宅,新康花园,高,0,0,107101455596,255,桐泾公园 新康花园 6楼复式 带独立车库_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-22,4室2厅,150, (共6层),17000
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107101462377,306,空中别墅 诚心出售 有钥匙 看房方便_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-06-24,6室2厅,187.35, (共5层),16334
齐门,1,17.76,普通住宅,狮林苑,低,0,0,107101462788,490,平江路，博物馆，新上叠加。看房便利_苏州姑苏齐门狮林苑二手房(苏州链家),2019-06-24,4室3厅,94, (共3层),52128
娄门,1,7.5,普通住宅,嘉吴苑,高,0,0,107101462880,358,嘉吴苑06年商品房 带汽车库 欧式精装未入住过诚意出售_苏州姑苏娄门嘉吴苑二手房(苏州链家),2019-06-24,4室2厅,156.77, (共5层),22837
南门,2,19.75,普通住宅,盘门雅苑,高,0,0,107101466216,406,盘门雅苑 复式 带汽车库 有装修 诚心出售！_苏州姑苏南门盘门雅苑二手房(苏州链家),2019-06-25,4室2厅,201, (共5层),20200
沧浪新城,0,0,别墅,苏公馆,低,0,0,107101470402,960,苏公馆，次新别墅小区，联排别墅，满两年，看房方便_苏州姑苏沧浪新城苏公馆二手房(苏州链家),2019-06-26,5室2厅,320, (共1层),30000
金门,0,0,普通住宅,银泰花园一期,高,0,0,107101472030,353,干将路旁，姑苏区银泰花园，看房方便，_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-06-27,5室2厅,192, (共5层),18386
平江新城,0,0,普通住宅,梅花新苑,高,0,0,107101475468,295,梅花新苑 满五唯一 复式好房 拎包入住_苏州姑苏平江新城梅花新苑二手房(苏州链家),2019-06-28,4室3厅,168.58, (共5层),17500
胥江,0,0,普通住宅,华泰家园,高,0,0,107101482726,390,华泰家园  复式  户型方正  汽车库_苏州姑苏胥江华泰家园二手房(苏州链家),2019-06-30,4室2厅,187, (共5层),20856
平江新城,0,0,普通住宅,华恒家园,高,0,0,107101482824,312,仲雅苑旁 华恒家园 精装顶复 换房诚售 看房方便_苏州姑苏平江新城华恒家园二手房(苏州链家),2019-06-30,5室2厅,163, (共5层),19142
胥江,5,119.99,普通住宅,万科金品家园,高,0,0,107101485971,780,户型方正，采光好，位置好，远离高架比较安静。_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-06-30,5室3厅,194, (共4层),40207
胥江,0,0,普通住宅,彩虹一村,低,0,0,107101486505,245,好楼层，出行方便，通风好，诚心出售！！_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-07-01,4室2厅,114.7, (共6层),21361
金门,1,8.41,普通住宅,三元二村,高,0,0,107101378931,275,顶楼复式，利用面积大，保养好，看房方便_苏州姑苏金门三元二村二手房(苏州链家),2019-05-31,5室3厅,89, (共6层),30899
金阊新城,0,0,普通住宅,藕巷新村,高,0,0,107101297011,175,房屋精装修   顶楼带阁楼   房东诚意出售_苏州姑苏金阊新城藕巷新村二手房(苏州链家),2019-05-07,4室2厅,64.93, (共5层),26953
葑门,0,0,普通住宅,长岛花园,高,0,0,107101291840,530,长岛花园 四楼复式  有大晒台 汽车库 自行车库_苏州姑苏葑门长岛花园二手房(苏州链家),2019-05-06,5室2厅,180, (共4层),29445
虎丘,0,0,普通住宅,虎阜花园东区,高,0,0,107101298564,305,虎阜花园  采光刺眼正气户型 南北双阳台 草桥未用_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-05-08,5室2厅,167, (共5层),18264
胥江,0,0,普通住宅,公园天下,高,0,0,107101298768,420,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江公园天下二手房(苏州链家),2019-05-08,4室2厅,188, (共5层),22341
金门,0,0,商住两用,金门路214号,高,0,0,107101299044,285,成熟社区，生活便利，此房户型方正，采光充足_苏州姑苏金门金门路214号二手房(苏州链家),2019-05-08,5室2厅,170, (共5层),16765
金门,0,0,普通住宅,银泰花园一期,高,0,0,107101300198,342,急售，两层 大电瓶车库，大汽车库_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-05-08,7室2厅,215.85, (共5层),15845
沧浪新城,0,0,普通住宅,长欣苑南区,高,0,0,107101304309,310,此房满五唯一，去年全新装修，带有汽车库_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2019-05-09,4室2厅,150, (共4层),20667
平江新城,0,0,普通住宅,梅花三村,高,0,0,107101305968,232.9,梅花三村 精装复式 满五年 带独库 生活交通方便_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-05-10,4室2厅,129, (共6层),18055
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101306837,218,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-05-10,4室2厅,154, (共5层),14156
胥江,0,0,普通住宅,奥林花园,高,0,0,107101307444,430,奥林花园，精装5楼复式，自住，看房方便，带独库！_苏州姑苏胥江奥林花园二手房(苏州链家),2019-05-10,5室2厅,224, (共5层),19197
南门,0,0,普通住宅,书院巷散盘,低,0,0,107101313284,495,姑苏区 书院巷135号 佳安别院 三元坊 有汽车库_苏州姑苏南门书院巷散盘二手房(苏州链家),2019-05-12,4室2厅,161.06, (共4层),30734
沧浪新城,0,0,普通住宅,友联二村,高,0,0,107101319637,270,友联二村顶楼复式超大三房，业主诚心出售。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-05-14,6室2厅,157.2, (共6层),17176
留园西园,0,0,普通住宅,倪家桥,高,0,0,107101320016,270,满五年 位置不靠马路 自住装修 看房提前预约_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-05-14,5室2厅,126.3, (共5层),21378
平江新城,0,0,普通住宅,梅林新苑,高,0,0,107101322995,230,顶楼复式 方正四房  交通便利_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-05-15,4室2厅,111.89, (共5层),20556
留园西园,0,0,别墅,江枫别墅,低,0,0,107101323834,2050,外地业主离苏诚售满伍年唯 一 住宅花园一亩看房随时_苏州姑苏留园西园江枫别墅二手房(苏州链家),2019-05-16,7室3厅,414, (共1层),49517
南门,3,46.269999999999996,别墅,百花洲,低,2,133.0,107101325063,2600,护城河边 纯别墅小区 中式古典装修 假山假水_苏州姑苏南门百花洲二手房(苏州链家),2019-05-16,8室4厅,381.17, (共1层),68212
胥江,0,0,普通住宅,三香新村,低,0,0,107101326740,495,三香新村 5室2厅 495万_苏州姑苏胥江三香新村二手房(苏州链家),2019-05-16,5室2厅,200, (共6层),24750
南门,1,4.22,普通住宅,鼎泰花园,高,0,0,107101327309,410,鼎泰花园 精装修拎包入住采光好，视野开阔。户型方正_苏州姑苏南门鼎泰花园二手房(苏州链家),2019-05-17,4室2厅,140, (共4层),29286
桃花坞,0,0,别墅,桃坞小筑,低,1,39.17,107101328330,940,桃花坞里，清水毛坯，有钥匙，诚意卖_苏州姑苏桃花坞桃坞小筑二手房(苏州链家),2019-05-17,4室2厅,324, (共3层),29013
平江新城,0,0,普通住宅,平江风华,低,1,11.04,107101339079,700,善耕+草桥 清水毛坯 叠墅+大花园 看房有钥匙 次新小区_苏州姑苏平江新城平江风华二手房(苏州链家),2019-05-20,4室2厅,200, (共6层),35000
留园西园,0,0,普通住宅,长盛花园,高,0,0,107101344519,245,长盛花园 5楼复式 房东诚心卖 自住装修_苏州姑苏留园西园长盛花园二手房(苏州链家),2019-05-22,4室2厅,144.95, (共5层),16903
平江新城,0,0,普通住宅,挹秀新村,高,0,0,107101345537,280,这套房子小区里比较少 户型还是不错 复式的房子 实用_苏州姑苏平江新城挹秀新村二手房(苏州链家),2019-05-22,4室2厅,146.53, (共5层),19109
沧浪新城,2,17.15,普通住宅,水香六村,高,0,0,107101337743,275,此房满五年，无增值税，房型正，南北房。户型通透。_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-05-20,4室2厅,187, (共5层),14706
桃花坞,2,19.5,普通住宅,花驳岸,低,0,0,107101345561,340,花驳岸三楼复式四室一厅两卫带南北晒台_苏州姑苏桃花坞花驳岸二手房(苏州链家),2019-05-22,4室1厅,99.7, (共3层),34103
齐门,0,0,别墅,华润平门府,低,0,0,107101365973,1498,纯别墅小区，位置好，住户素质高，大花园_苏州姑苏齐门华润平门府二手房(苏州链家),2019-05-28,5室3厅,372.81, (共2层),40182
胥江,1,12.64,普通住宅,新康花园,高,0,0,107101364726,384.6,新康花园顶复，近地铁，适合一家子入住。_苏州姑苏胥江新康花园二手房(苏州链家),2019-05-28,5室2厅,199.47, (共5层),19282
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107101366728,378,南山多层，奢4房，一期，南进门，楼层好_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-05-28,4室2厅,131, (共6层),28855
金阊新城,0,0,普通住宅,南山金城1958,低,2,49.09,107101366877,420,南山金城多层洋房 一楼带前后花园 装修精致 保养到位_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-05-28,4室2厅,141, (共6层),29788
虎丘,0,0,别墅,现代美墅,低,0,0,107101378077,1000,现代美墅 联排纯别墅 大露台 大花园 位置好诚心出售_苏州姑苏虎丘现代美墅二手房(苏州链家),2019-05-31,6室3厅,336, (共1层),29762
齐门,0,0,别墅,华润平门府,低,0,0,107101289977,1550,华润平门府 一楼有房间 一到4楼 拐角花园 地下车库_苏州姑苏齐门华润平门府二手房(苏州链家),2019-05-05,5室4厅,423.28, (共3层),36619
