,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
490,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101683135,223.0,梅亭苑   顶楼复  桐泾公园地铁口，房东诚信出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-08-25,4室2厅,132.0, (共5层),16894,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,0.0,-2000.0,18000.0,237.6
491,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101693562,218.0,梅亭苑 顶带阁 四开间朝南 采光充足 房东诚心售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-08-28,4室2厅,112.0, (共5层),19465,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,20000,0.0,-2000.0,18000.0,201.6
493,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107101706891,270.0,四房两卫，通透户型，复式双阳台，附带两个阳光房_苏州姑苏南门南华公寓二手房(苏州链家),2019-09-01,4室2厅,203.0, (共5层),13301,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,203.0,0.0,0.0,21000,0.0,-2000.0,19000.0,385.7
494,平江新城,0,0.0,普通住宅,鼎尚花园(姑苏区),高,0,0.0,107101708610,330.0,位置安静  顶楼复式，可满足一家人居住，看房提前约_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2019-09-01,4室2厅,148.0, (共5层),22298,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0,17000,0.0,1000.0,18000.0,266.4
496,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101717481,186.5,顶楼复式，四房朝南，看房方便，采光刺眼。_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-09-04,4室2厅,96.0, (共5层),19428,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,1.0,20000,0.0,1000.0,21000.0,201.6
497,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107101717558,206.0,广大家园4楼顶复有车库............._苏州姑苏胥江广大家园二手房(苏州链家),2019-09-04,4室2厅,110.0, (共4层),18728,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,110.0,0.0,1.0,20000,0.0,2000.0,22000.0,242.0
498,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101719698,400.0,此房满五不唯一，格局好，楼层好，视野宽阔 采光好，_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-09-05,5室3厅,192.0, (共5层),20834,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,0.0,-2000.0,18000.0,345.6
500,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101737194,312.0,精装自住保养好    阁楼有独立的门     家电家具全留_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-09-09,5室2厅,187.0, (共5层),16685,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,1.0,17000,0.0,1000.0,18000.0,336.6
501,十全街,1,12.11,普通住宅,文元弄2号,低,0,0.0,107101741827,265.0,私有产，出行便捷，产权无纠纷.._苏州姑苏十全街文元弄2号二手房(苏州链家),2019-09-11,4室2厅,73.5, (共1层),36055,1,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,73.0,1.0,0.0,23000,-2000.0,6605.5,27605.5,201.52015
503,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107101743798,269.0,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-09-11,4室2厅,152.0, (共5层),17698,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,17000,0.0,-2000.0,15000.0,228.0
504,胥江,1,15.03,普通住宅,盘景苑,高,0,0.0,107101743448,396.0,盘景苑五楼复式 实用面积大 带露台_苏州姑苏胥江盘景苑二手房(苏州链家),2019-09-11,5室2厅,207.0, (共5层),19131,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,207.0,0.0,0.0,20000,0.0,-248.5,19751.5,408.85605
505,苏州大学,0,0.0,普通住宅,宏葑新村,低,0,0.0,107101743992,268.0,满五年唯一，税费少，户型方正，全明，采光好！_苏州姑苏苏州大学宏葑新村二手房(苏州链家),2019-09-11,4室1厅,96.45, (共6层),27787,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,20000,0.0,500.0,20500.0,196.8
508,平江新城,1,17.47,普通住宅,苏锦一村,低,0,0.0,107101752816,335.0,苏锦一村交通便利 三楼带阁 带大露台 看房有钥匙_苏州姑苏平江新城苏锦一村二手房(苏州链家),2019-09-14,4室2厅,144.56, (共3层),23174,3,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,17000,0.0,2373.5,19373.5,278.9784
509,平江新城,0,0.0,普通住宅,梅花新村,高,0,0.0,107101753476,210.0,平江新城  顶楼带阁楼  阁楼利用率高 可自由设计装修_苏州姑苏平江新城梅花新村二手房(苏州链家),2019-09-14,4室2厅,87.93, (共6层),23883,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,17000,0.0,0.0,17000.0,147.9
510,南门,1,7.93,普通住宅,南园南路34号,高,0,0.0,107101649735,339.5,南园南路34号 四房一厅 顶带阁楼 zhen华 有大露台_苏州姑苏南门南园南路34号二手房(苏州链家),2019-08-16,4室1厅,105.22, (共6层),32266,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,105.0,0.0,1.0,21000,-2000.0,7876.636856111005,26876.636856111007,282.20468698916557
511,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101584460,300.0,现代花园好房 面积产证体现 满五年带独立车库_苏州姑苏葑门现代花园二手房(苏州链家),2019-07-28,5室3厅,170.0, (共5层),17648,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,170.0,0.0,0.0,20000,0.0,-2000.0,18000.0,306.0
513,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107101587598,300.0,汇翠花园 5室2厅 300万_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-07-29,5室2厅,156.88, (共6层),19123,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,17000,0.0,-3000.0,14000.0,218.4
514,胥江,0,0.0,普通住宅,益锦苑,高,0,0.0,107101588461,220.0,复式 面积大带露台有独立车库 满五年唯一 哇哦_苏州姑苏胥江益锦苑二手房(苏州链家),2019-07-29,5室1厅,85.9, (共5层),25612,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,20000,0.0,-2000.0,18000.0,153.0
515,胥江,1,11.75,普通住宅,新沧花园,低,0,0.0,107101588896,510.0,新出新沧花园顶楼复式房子，南北露台，户型好_苏州姑苏胥江新沧花园二手房(苏州链家),2019-07-29,4室3厅,186.5, (共3层),27346,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,186.0,0.0,1.0,20000,0.0,12060.69034852547,32060.69034852547,578.0702583176943
518,胥江,1,13.28,普通住宅,益锦苑,高,0,0.0,107101596223,280.0,新上 益景苑 五楼复  楼下三房 楼上三房 带大露台_苏州姑苏胥江益锦苑二手房(苏州链家),2019-08-01,6室4厅,176.0, (共5层),15910,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,0.0,-336.0,19664.0,346.0864
519,留园西园,2,42.40000000000001,普通住宅,嘉业阳光城,高,0,0.0,107101597058,468.0,房子满五，8个房间，采光好，全明户型，诚心出售_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-08-01,8室4厅,246.93, (共6层),18953,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,246.0,0.0,0.0,20000,0.0,120.00000000000045,20120.0,494.952
521,金门,0,0.0,普通住宅,三元四村,低,0,0.0,107101606547,400.0,三元四村，双叠，40平院子，环境好，安静，示范小区_苏州姑苏金门三元四村二手房(苏州链家),2019-08-04,4室3厅,172.0, (共6层),23256,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,20000,0.0,500.0,20500.0,352.6
522,平江新城,2,19.88,普通住宅,翠园雅筑,高,0,0.0,107101609080,550.0,大观花园旁+翠园雅筑顶复+精装修+南北通透+带汽车库_苏州姑苏平江新城翠园雅筑二手房(苏州链家),2019-08-04,5室1厅,202.0, (共5层),27228,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,202.0,0.0,1.0,17000,0.0,8494.0,25494.0,503.36594119999995
523,石路,1,13.89,普通住宅,南浩花园,高,0,0.0,107101609458,335.0,此房是复式 4房 包含汽车位 看房预约_苏州姑苏石路南浩花园二手房(苏州链家),2019-08-04,4室2厅,150.0, (共5层),22334,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,0.0,-305.5,19694.5,295.4175
524,留园西园,2,32.04,普通住宅,缘园小区,高,0,0.0,107101611246,260.0,罕见南北双露台。婚房装修家电全包，业主诚心卖！！！_苏州姑苏留园西园缘园小区二手房(苏州链家),2019-08-05,4室2厅,145.18, (共5层),17909,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,20000,0.0,602.0,20602.0,298.729
525,留园西园,0,0.0,普通住宅,倪家桥,高,0,0.0,107101611969,280.0,倪家桥，采光好，位置好，生活便利_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-08-05,4室2厅,156.76, (共5层),17862,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0,20000,0.0,-2000.0,18000.0,280.8
526,沧浪新城,2,23.24,别墅,福星小区,低,2,311.89,107101612348,680.0,全明联排别墅，格局好，楼层好，视野开阔_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-08-05,5室3厅,171.78, (共3层),39586,3,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,171.0,1.0,0.0,17000,0.0,23756.5,40756.5,671.5481091749999
531,沧浪新城,0,0.0,普通住宅,友联一村,高,0,0.0,107101627835,260.0,友联一村  顶楼复式 精装修 独立自行车库 阳光房_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-08-10,4室3厅,128.0, (共6层),20313,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,17000,0.0,0.0,17000.0,217.6
534,娄门,0,0.0,普通住宅,永林北区,低,0,0.0,107101639180,335.0,建造在2000年 四房户型 一楼带车库_苏州姑苏娄门永林北区二手房(苏州链家),2019-08-13,4室2厅,120.0, (共5层),27917,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,120.0,0.0,0.0,21000,0.0,500.0,21500.0,258.0
535,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107101642520,360.0,此房源满2年，房子是南北通透格局，紧致大户型。_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-08-14,5室2厅,176.0, (共5层),20455,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,17000,0.0,-2000.0,15000.0,264.0
536,桃花坞,0,0.0,别墅,景苑小区,低,0,0.0,107101642983,660.0,石塔横街联排别墅四层 有院子汽车库 全屋红木家具全留_苏州姑苏桃花坞景苑小区二手房(苏州链家),2019-08-14,6室2厅,220.0, (共4层),30000,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,220.0,1.0,0.0,23000,0.0,5000.0,28000.0,592.24
539,南门,2,16.21,普通住宅,南园花苑,高,0,0.0,107101607080,528.0,南园花苑，阁楼复式，环境清幽，出行方便，看房随时_苏州姑苏南门南园花苑二手房(苏州链家),2019-08-04,4室2厅,173.37, (共5层),30456,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,173.0,0.0,1.0,21000,0.0,10288.091278767954,31288.091278767955,529.0629149285734
541,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101496518,220.0,梅亭苑顶楼复式，带独库，精装修诚心出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-07-04,4室2厅,133.0, (共5层),16542,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,20000,0.0,1000.0,21000.0,279.3
542,留园西园,0,0.0,普通住宅,新庄新村,高,0,0.0,107101501213,250.0,顶复楼上层高不压抑 中间位置 两南房 看房提前联系_苏州姑苏留园西园新庄新村二手房(苏州链家),2019-07-05,4室3厅,153.0, (共6层),16340,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,153.0,0.0,1.0,20000,0.0,0.0,20000.0,306.0
544,胥江,1,12.82,普通住宅,新康花园,高,0,0.0,107101512343,325.0,新康花园，满五年精装修 顶楼复式 带车库 带汽车位_苏州姑苏胥江新康花园二手房(苏州链家),2019-07-07,4室2厅,134.98, (共5层),24078,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,1.0,20000,0.0,9568.396651355757,29568.396651355757,396.21651512816715
545,留园西园,0,0.0,普通住宅,倪家桥,高,0,0.0,107101514456,235.0,急售顶楼复式有车位 自行车库 位置安静_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-07-08,4室2厅,129.94, (共5层),18086,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,129.0,0.0,1.0,20000,0.0,1000.0,21000.0,270.9
546,胥江,1,13.44,普通住宅,金桥新村,高,0,0.0,107101516666,225.5,桐泾公园旁，5号线沿线，婚装六楼复式，适合一家人_苏州姑苏胥江金桥新村二手房(苏州链家),2019-07-09,5室2厅,133.0, (共6层),16955,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,20000,0.0,-1328.0,18672.0,248.3376
547,石路,0,0.0,普通住宅,香雪海路3号,高,0,0.0,107101517682,398.0,五楼复式带晒台 2001年房龄 内楼梯 大五房_苏州姑苏石路香雪海路3号二手房(苏州链家),2019-07-09,5室3厅,206.0, (共5层),19321,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,206.0,0.0,0.0,20000,-2000.0,-2000.0,16000.0,329.6
549,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101521627,310.0,富强新苑精装大5户 装修好保养好 房东诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-07-10,5室2厅,188.0, (共5层),16490,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,17000,0.0,-2000.0,15000.0,282.0
551,南门,0,0.0,普通住宅,新翠园新村,高,0,0.0,107101523934,440.0,新翠园 楼下124楼上68平 平直振华 降价30万  急卖_苏州姑苏南门新翠园新村二手房(苏州链家),2019-07-11,4室2厅,192.0, (共5层),22917,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,192.0,0.0,0.0,21000,0.0,-2000.0,19000.0,364.8
553,金门,0,0.0,普通住宅,银泰花园一期,高,0,0.0,107101530947,375.0,此房满五不唯一，带自行车库，顶楼复式，保养好_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-07-13,6室2厅,192.0, (共5层),19532,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,1.0,20000,0.0,1000.0,21000.0,403.2
555,沧浪新城,1,21.34,普通住宅,水香六村,高,0,0.0,107101533860,299.0,此房是多层一楼半 满两年， 全明户型 户型好 格局好_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-07-14,5室3厅,135.0, (共6层),22149,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,17000,0.0,-933.0,16067.0,216.9045
559,葑门,1,20.92,普通住宅,杨枝四村,高,0,0.0,107101540719,299.5,杨枝四村 房龄新 带独库 大复式 看房方便_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-07-15,5室2厅,120.54, (共5层),24847,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,0.0,46.0,20046.0,240.552
560,金门,0,0.0,普通住宅,新元二村,高,0,0.0,107101541769,291.0,顶楼带阁楼，此房满五年，户型正气，使用面积大。_苏州姑苏金门新元二村二手房(苏州链家),2019-07-16,5室2厅,109.43, (共5层),26593,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,109.0,0.0,1.0,20000,0.0,1000.0,21000.0,228.9
563,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101554531,410.0,房子满五，车库一个，精装修，采光好，诚心出售_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-20,4室3厅,258.0, (共5层),15892,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,258.0,0.0,0.0,20000,0.0,-2000.0,18000.0,464.4
565,留园西园,1,8.74,普通住宅,嘉业阳光城,高,0,0.0,107101566553,408.0,嘉业阳光城复式5室3厅2卫，理想型住房_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-23,5室3厅,199.0, (共5层),20503,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,199.0,0.0,0.0,20000,0.0,-563.0,19437.0,386.7963
566,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101570891,420.0,房子满五，采光好，诚心出售，通透全明户型_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-24,5室3厅,241.0, (共5层),17428,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,241.0,0.0,0.0,20000,0.0,-2000.0,18000.0,433.8
568,桃花坞,0,0.0,普通住宅,海红坊散盘,低,0,0.0,107101575183,1500.0,独门独户独院 共三进 纯一楼 仓储用地 出让土地_苏州姑苏桃花坞海红坊散盘二手房(苏州链家),2019-07-26,10室6厅,1024.13, (共1层),14647,1,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,1024.0,1.0,0.0,23000,-2000.0,5000.0,26000.0,1504.0512
569,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101583048,380.0,户型正气，使用面积大，带自行车库，满五年，户型好_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-28,4室3厅,243.0, (共5层),15638,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,243.0,0.0,0.0,20000,0.0,-2000.0,18000.0,437.4
571,胥江,0,0.0,普通住宅,三香花园,高,0,0.0,107101378951,375.0,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏胥江三香花园二手房(苏州链家),2019-05-31,4室2厅,156.0, (共4层),24039,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0,20000,0.0,-1000.0,19000.0,296.4
572,娄门,0,0.0,普通住宅,塘坊苑,高,0,0.0,107101380683,320.0,2003房龄，精装修大复式，带车库，小区环境好_苏州姑苏娄门塘坊苑二手房(苏州链家),2019-06-01,5室3厅,153.0, (共5层),20916,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,153.0,0.0,0.0,21000,0.0,-2000.0,19000.0,290.7
573,虎丘,0,0.0,普通住宅,虎阜花园东区,高,0,0.0,107101384777,288.0,虎阜花园顶楼复式 看房方便 诚意出售_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-06-02,4室2厅,159.0, (共6层),18114,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,0.0,1.0,17000,0.0,0.0,17000.0,270.3
574,胥江,2,31.26,普通住宅,新康花园,高,0,0.0,107101386870,393.0,新出顶复，自住精装修，顶楼有阁楼_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-02,5室3厅,201.0, (共5层),19553,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,201.0,0.0,1.0,20000,0.0,10563.0,30563.0,592.77751185
578,沧浪新城,1,9.26,普通住宅,水香六村,高,0,0.0,107101403891,255.0,水香六村  顶楼复式  装修四房  带露台_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-06-07,4室2厅,149.6, (共5层),17046,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,0.0,1.0,17000,0.0,7928.909090909092,24928.909090909092,371.44074545454544
579,沧浪新城,0,0.0,普通住宅,友联二村,高,0,0.0,107101404113,265.0,友联二村顶复，房东诚心出售。。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-06-07,5室2厅,152.5, (共5层),17378,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.0,1.0,17000,0.0,1000.0,18000.0,273.6
584,平江新城,1,5.03,普通住宅,梅林新苑,高,0,0.0,107101430775,243.0,精装修 位置地段佳 顶楼复式，采光足，位置安静_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-06-15,4室1厅,112.33, (共5层),21633,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0,17000,0.0,7726.528932609277,24726.528932609275,276.93712404522387
585,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107101447510,188.0,小户阁楼婚装四房双卫，大车库13平家电全留_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-06-20,4室2厅,72.0, (共6层),26112,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,17000,0.0,0.0,17000.0,122.4
586,金门,1,9.49,普通住宅,金之枫花园,高,0,0.0,107101449067,298.0,古城区顶楼复式，业主诚意卖。看房方便。_苏州姑苏金门金之枫花园二手房(苏州链家),2019-06-20,5室2厅,167.0, (共5层),17845,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,167.0,0.0,1.0,20000,0.0,9474.5,29474.5,492.22415
587,胥江,0,0.0,普通住宅,姑香苑,高,0,0.0,107101450779,272.0,姑香苑 三朝南 采光好户型好 房东诚心出售_苏州姑苏胥江姑香苑二手房(苏州链家),2019-06-21,4室3厅,136.5, (共6层),19927,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,136.0,0.0,0.0,20000,0.0,-3000.0,17000.0,231.2
588,胥江,0,0.0,普通住宅,新康花园,高,0,0.0,107101455596,255.0,桐泾公园 新康花园 6楼复式 带独立车库_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-22,4室2厅,150.0, (共6层),17000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,0.0,-3000.0,17000.0,255.0
589,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107101462377,306.0,空中别墅 诚心出售 有钥匙 看房方便_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-06-24,6室2厅,187.35, (共5层),16334,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,0.0,-2000.0,15000.0,280.5
591,娄门,1,7.5,普通住宅,嘉吴苑,高,0,0.0,107101462880,358.0,嘉吴苑06年商品房 带汽车库 欧式精装未入住过诚意出售_苏州姑苏娄门嘉吴苑二手房(苏州链家),2019-06-24,4室2厅,156.77, (共5层),22837,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,156.0,0.0,0.0,21000,0.0,-625.0,20375.0,317.85
592,南门,2,19.75,普通住宅,盘门雅苑,高,0,0.0,107101466216,406.0,盘门雅苑 复式 带汽车库 有装修 诚心出售！_苏州姑苏南门盘门雅苑二手房(苏州链家),2019-06-25,4室2厅,201.0, (共5层),20200,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,21000,0.0,-12.5,20987.5,421.84875
594,金门,0,0.0,普通住宅,银泰花园一期,高,0,0.0,107101472030,353.0,干将路旁，姑苏区银泰花园，看房方便，_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-06-27,5室2厅,192.0, (共5层),18386,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,0.0,-2000.0,18000.0,345.6
595,平江新城,0,0.0,普通住宅,梅花新苑,高,0,0.0,107101475468,295.0,梅花新苑 满五唯一 复式好房 拎包入住_苏州姑苏平江新城梅花新苑二手房(苏州链家),2019-06-28,4室3厅,168.58, (共5层),17500,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,17000,0.0,-2000.0,15000.0,252.0
596,胥江,0,0.0,普通住宅,华泰家园,高,0,0.0,107101482726,390.0,华泰家园  复式  户型方正  汽车库_苏州姑苏胥江华泰家园二手房(苏州链家),2019-06-30,4室2厅,187.0, (共5层),20856,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,187.0,0.0,0.0,20000,0.0,-2000.0,18000.0,336.6
597,平江新城,0,0.0,普通住宅,华恒家园,高,0,0.0,107101482824,312.0,仲雅苑旁 华恒家园 精装顶复 换房诚售 看房方便_苏州姑苏平江新城华恒家园二手房(苏州链家),2019-06-30,5室2厅,163.0, (共5层),19142,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,163.0,0.0,1.0,17000,0.0,1000.0,18000.0,293.4
599,胥江,0,0.0,普通住宅,彩虹一村,低,0,0.0,107101486505,245.0,好楼层，出行方便，通风好，诚心出售！！_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-07-01,4室2厅,114.7, (共6层),21361,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,114.0,0.0,0.0,20000,0.0,500.0,20500.0,233.7
600,金门,1,8.41,普通住宅,三元二村,高,0,0.0,107101378931,275.0,顶楼复式，利用面积大，保养好，看房方便_苏州姑苏金门三元二村二手房(苏州链家),2019-05-31,5室3厅,89.0, (共6层),30899,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,0.0,1.0,20000,0.0,8420.5,28420.5,252.94245
601,金阊新城,0,0.0,普通住宅,藕巷新村,高,0,0.0,107101297011,175.0,房屋精装修   顶楼带阁楼   房东诚意出售_苏州姑苏金阊新城藕巷新村二手房(苏州链家),2019-05-07,4室2厅,64.93, (共5层),26953,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,17000,0.0,1000.0,18000.0,115.2
603,虎丘,0,0.0,普通住宅,虎阜花园东区,高,0,0.0,107101298564,305.0,虎阜花园  采光刺眼正气户型 南北双阳台 草桥未用_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-05-08,5室2厅,167.0, (共5层),18264,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,17000,0.0,-2000.0,15000.0,250.5
604,胥江,0,0.0,普通住宅,公园天下,高,0,0.0,107101298768,420.0,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江公园天下二手房(苏州链家),2019-05-08,4室2厅,188.0, (共5层),22341,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,188.0,0.0,0.0,20000,0.0,-2000.0,18000.0,338.4
605,金门,0,0.0,商住两用,金门路214号,高,0,0.0,107101299044,285.0,成熟社区，生活便利，此房户型方正，采光充足_苏州姑苏金门金门路214号二手房(苏州链家),2019-05-08,5室2厅,170.0, (共5层),16765,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0,0.0,0.0,20000,-2000.0,-2000.0,16000.0,272.0
606,金门,0,0.0,普通住宅,银泰花园一期,高,0,0.0,107101300198,342.0,急售，两层 大电瓶车库，大汽车库_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-05-08,7室2厅,215.85, (共5层),15845,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,215.0,0.0,0.0,20000,0.0,-2000.0,18000.0,387.0
