,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
532,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107101743798,269.0,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-09-11,4室2厅,152.0, (共5层),17698,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,220.4
533,苏州大学,0,0.0,普通住宅,宏葑新村,低,0,0.0,107101743992,268.0,满五年唯一，税费少，户型方正，全明，采光好！_苏州姑苏苏州大学宏葑新村二手房(苏州链家),2019-09-11,4室1厅,96.45, (共6层),27787,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,20000,-500.0,500.0,20000.0,192.0
536,平江新城,1,17.47,普通住宅,苏锦一村,低,0,0.0,107101752816,335.0,苏锦一村交通便利 三楼带阁 带大露台 看房有钥匙_苏州姑苏平江新城苏锦一村二手房(苏州链家),2019-09-14,4室2厅,144.56, (共3层),23174,3,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,17000,-500.0,2373.5,18873.5,271.7784
537,平江新城,0,0.0,普通住宅,梅花新村,高,0,0.0,107101753476,203.0,平江新城  顶楼带阁楼  阁楼利用率高 可自由设计装修_苏州姑苏平江新城梅花新村二手房(苏州链家),2019-09-14,4室2厅,87.93, (共6层),23087,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,17000,-500.0,-2912.743091095189,13587.256908904812,118.20913510747187
538,胥江,2,20.77,普通住宅,新康花园,高,0,0.0,107101763050,333.0,精装六房，带大露台，阁楼空间大，层高不压抑_苏州姑苏胥江新康花园二手房(苏州链家),2019-09-17,6室1厅,185.0, (共5层),18000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,185.0,0.0,1.0,20000,-500.0,1988.5,21488.5,397.53725
541,金门,0,0.0,普通住宅,东沁苑,高,0,0.0,107101574654,380.0,东沁苑，五楼复式，采光好，业主诚心出售_苏州姑苏金门东沁苑二手房(苏州链家),2019-07-26,4室3厅,208.0, (共5层),18270,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,208.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,364.0
542,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101583048,380.0,户型正气，使用面积大，带自行车库，满五年，户型好_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-28,4室3厅,243.0, (共5层),15638,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,243.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,425.25
544,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101584460,300.0,现代花园好房 面积产证体现 满五年带独立车库_苏州姑苏葑门现代花园二手房(苏州链家),2019-07-28,5室3厅,170.0, (共5层),17648,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,170.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,297.5
546,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107101587598,300.0,汇翠花园 5室2厅 300万_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-07-29,5室2厅,156.88, (共6层),19123,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,210.6
547,胥江,0,0.0,普通住宅,益锦苑,高,0,0.0,107101588461,230.0,复式 面积大带露台有独立车库 满五年唯一 哇哦_苏州姑苏胥江益锦苑二手房(苏州链家),2019-07-29,5室1厅,85.9, (共5层),26776,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,148.75
551,胥江,1,13.28,普通住宅,益锦苑,高,0,0.0,107101596223,280.0,新上 益景苑 五楼复  楼下三房 楼上三房 带大露台_苏州姑苏胥江益锦苑二手房(苏州链家),2019-08-01,6室4厅,176.0, (共5层),15910,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,-500.0,-336.0,19164.0,337.2864
552,留园西园,2,42.40000000000001,普通住宅,嘉业阳光城,高,0,0.0,107101597058,468.0,房子满五，8个房间，采光好，全明户型，诚心出售_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-08-01,8室4厅,246.93, (共6层),18953,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,246.0,0.0,0.0,20000,-500.0,120.00000000000045,19620.0,482.652
554,金门,0,0.0,普通住宅,三元四村,低,0,0.0,107101606547,400.0,三元四村，双叠，40平院子，环境好，安静，示范小区_苏州姑苏金门三元四村二手房(苏州链家),2019-08-04,4室3厅,172.0, (共6层),23256,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,20000,-500.0,500.0,20000.0,344.0
557,石路,1,13.89,普通住宅,南浩花园,高,0,0.0,107101609458,335.0,此房是复式 4房 包含汽车位 看房预约_苏州姑苏石路南浩花园二手房(苏州链家),2019-08-04,4室2厅,150.0, (共5层),22334,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-305.5,19194.5,287.9175
558,留园西园,2,32.04,普通住宅,缘园小区,高,0,0.0,107101611246,260.0,罕见南北双露台。婚房装修家电全包，业主诚心卖！！！_苏州姑苏留园西园缘园小区二手房(苏州链家),2019-08-05,4室2厅,145.18, (共5层),17909,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,20000,-500.0,602.0,20102.0,291.479
559,沧浪新城,2,23.24,别墅,福星小区,低,2,311.89,107101612348,680.0,全明联排别墅，格局好，楼层好，视野开阔_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-08-05,5室3厅,171.78, (共3层),39586,3,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,171.0,1.0,0.0,17000,-500.0,23756.5,40256.5,663.729134175
564,沧浪新城,0,0.0,普通住宅,友联一村,高,0,0.0,107101627835,260.0,友联一村  顶楼复式 精装修 独立自行车库 阳光房_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-08-10,4室3厅,128.0, (共6层),20313,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,17000,-500.0,-1350.0,15150.0,193.92
567,娄门,0,0.0,普通住宅,永林北区,低,0,0.0,107101639180,335.0,建造在2000年 四房户型 一楼带车库_苏州姑苏娄门永林北区二手房(苏州链家),2019-08-13,4室2厅,120.0, (共5层),27917,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,120.0,0.0,0.0,21000,-500.0,500.0,21000.0,252.0
570,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101570891,420.0,房子满五，采光好，诚心出售，通透全明户型_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-24,5室3厅,241.0, (共5层),17428,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,241.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,421.75
571,平江新城,0,0.0,普通住宅,华恒家园,高,0,0.0,107101482824,309.0,仲雅苑旁 华恒家园 精装顶复 换房诚售 看房方便_苏州姑苏平江新城华恒家园二手房(苏州链家),2019-06-30,5室2厅,163.0, (共5层),18958,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,163.0,0.0,1.0,17000,-500.0,-350.0,16150.0,263.245
573,胥江,0,0.0,普通住宅,彩虹一村,低,0,0.0,107101486505,245.0,好楼层，出行方便，通风好，诚心出售！！_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-07-01,4室2厅,114.7, (共6层),21361,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,114.0,0.0,0.0,20000,-500.0,500.0,20000.0,228.0
575,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101496518,220.0,梅亭苑顶楼复式，带独库，精装修诚心出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-07-04,4室2厅,133.0, (共5层),16542,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,20000,-500.0,-50.0,19450.0,258.685
576,留园西园,0,0.0,普通住宅,新庄新村,高,0,0.0,107101501213,250.0,顶复楼上层高不压抑 中间位置 两南房 看房提前联系_苏州姑苏留园西园新庄新村二手房(苏州链家),2019-07-05,4室3厅,153.0, (共6层),16340,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,153.0,0.0,1.0,20000,-500.0,-1050.0,18450.0,282.285
578,胥江,1,12.82,普通住宅,新康花园,高,0,0.0,107101512343,323.0,新康花园，满五年精装修 顶楼复式 带车库 带汽车位_苏州姑苏胥江新康花园二手房(苏州链家),2019-07-07,4室2厅,134.98, (共5层),23930,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,1.0,20000,-500.0,-288.21173507186313,19211.78826492814,257.43796275003706
579,留园西园,0,0.0,普通住宅,倪家桥,高,0,0.0,107101514456,235.0,急售顶楼复式有车位 自行车库 位置安静_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-07-08,4室2厅,129.94, (共5层),18086,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,129.0,0.0,1.0,20000,-500.0,-1929.4674465137757,17570.532553486224,226.65986993997228
580,胥江,1,13.44,普通住宅,金桥新村,高,0,0.0,107101516666,225.5,桐泾公园旁，5号线沿线，婚装六楼复式，适合一家人_苏州姑苏胥江金桥新村二手房(苏州链家),2019-07-09,5室2厅,133.0, (共6层),16955,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,20000,-500.0,-1328.0,18172.0,241.6876
582,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101521627,310.0,富强新苑精装大5户 装修好保养好 房东诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-07-10,5室2厅,188.0, (共5层),16490,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,272.6
584,南门,0,0.0,普通住宅,新翠园新村,高,0,0.0,107101523934,440.0,新翠园 楼下124楼上68平 平直振华 降价30万  急卖_苏州姑苏南门新翠园新村二手房(苏州链家),2019-07-11,4室2厅,192.0, (共5层),22917,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,192.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,355.2
586,金门,0,0.0,普通住宅,银泰花园一期,高,0,0.0,107101530947,375.0,此房满五不唯一，带自行车库，顶楼复式，保养好_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-07-13,6室2厅,192.0, (共5层),19532,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,1.0,20000,-500.0,-50.0,19450.0,373.44
587,留园西园,0,0.0,普通住宅,新庄新村,高,0,0.0,107101531655,290.0,顶楼带阁楼 满五年 看房提前联系 房东诚心出售_苏州姑苏留园西园新庄新村二手房(苏州链家),2019-07-13,5室3厅,193.52, (共5层),14986,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,193.0,0.0,1.0,20000,-500.0,-1973.8011575030998,17526.1988424969,338.25563766019013
589,沧浪新城,1,21.34,普通住宅,水香六村,高,0,0.0,107101533860,299.0,此房是多层一楼半 满两年， 全明户型 户型好 格局好_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-07-14,5室3厅,135.0, (共6层),22149,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,17000,-500.0,-933.0,15567.0,210.1545
593,葑门,1,20.92,普通住宅,杨枝四村,高,0,0.0,107101540719,299.5,杨枝四村 房龄新 带独库 大复式 看房方便_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-07-15,5室2厅,120.54, (共5层),24847,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-500.0,46.0,19546.0,234.552
594,金门,0,0.0,普通住宅,新元二村,高,0,0.0,107101541769,291.0,顶楼带阁楼，此房满五年，户型正气，使用面积大。_苏州姑苏金门新元二村二手房(苏州链家),2019-07-16,5室2厅,109.43, (共5层),26593,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,109.0,0.0,1.0,20000,-500.0,-1961.687836973407,17538.312163026592,191.16760257698988
596,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101554531,410.0,房子满五，车库一个，精装修，采光好，诚心出售_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-20,4室3厅,258.0, (共5层),15892,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,258.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,451.5
598,留园西园,1,8.74,普通住宅,嘉业阳光城,高,0,0.0,107101566553,408.0,嘉业阳光城复式5室3厅2卫，理想型住房_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-07-23,5室3厅,199.0, (共5层),20503,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,199.0,0.0,0.0,20000,-500.0,-563.0,18937.0,376.8463
600,胥江,0,0.0,普通住宅,华泰家园,高,0,0.0,107101482726,390.0,华泰家园  复式  户型方正  汽车库_苏州姑苏胥江华泰家园二手房(苏州链家),2019-06-30,4室2厅,187.0, (共5层),20856,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,187.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,327.25
604,金门,1,8.41,普通住宅,三元二村,高,0,0.0,107101378931,275.0,顶楼复式，利用面积大，保养好，看房方便_苏州姑苏金门三元二村二手房(苏州链家),2019-05-31,5室3厅,89.0, (共6层),30899,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,0.0,1.0,20000,-500.0,370.5,19870.5,176.84745
605,胥江,0,0.0,普通住宅,三香花园,高,0,0.0,107101378951,375.0,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏胥江三香花园二手房(苏州链家),2019-05-31,4室2厅,156.0, (共4层),24039,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0,20000,-500.0,-1000.0,18500.0,288.6
606,娄门,0,0.0,普通住宅,塘坊苑,高,0,0.0,107101380683,320.0,2003房龄，精装修大复式，带车库，小区环境好_苏州姑苏娄门塘坊苑二手房(苏州链家),2019-06-01,5室3厅,153.0, (共5层),20916,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,153.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,283.05
607,虎丘,0,0.0,普通住宅,虎阜花园东区,高,0,0.0,107101384777,288.0,虎阜花园顶楼复式 看房方便 诚意出售_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-06-02,4室2厅,159.0, (共6层),18114,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,0.0,1.0,17000,-500.0,-1350.0,15150.0,240.885
608,胥江,2,31.26,普通住宅,新康花园,高,0,0.0,107101386870,393.0,新出顶复，自住精装修，顶楼有阁楼_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-02,5室3厅,201.0, (共5层),19553,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,201.0,0.0,1.0,20000,-500.0,2513.0,22013.0,442.4613
612,沧浪新城,1,9.26,普通住宅,水香六村,高,0,0.0,107101403891,255.0,水香六村  顶楼复式  装修四房  带露台_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-06-07,4室2厅,149.6, (共5层),17046,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,0.0,1.0,17000,-500.0,-503.91176470588266,15996.088235294119,238.34171470588237
613,沧浪新城,0,0.0,普通住宅,友联二村,高,0,0.0,107101404113,265.0,友联二村顶复，房东诚心出售。。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-06-07,5室2厅,152.5, (共5层),17378,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.0,1.0,17000,-500.0,-1972.950819672131,14527.04918032787,220.8111475409836
618,平江新城,1,5.03,普通住宅,梅林新苑,高,0,0.0,107101430775,243.0,精装修 位置地段佳 顶楼复式，采光足，位置安静_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-06-15,4室1厅,112.33, (共5层),21633,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0,17000,-500.0,-724.263375767827,15775.736624232173,176.68825019140033
619,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107101447510,188.0,小户阁楼婚装四房双卫，大车库13平家电全留_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-06-20,4室2厅,72.0, (共6层),26112,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,17000,-500.0,-1350.0,15150.0,109.08
620,金门,1,9.49,普通住宅,金之枫花园,高,0,0.0,107101449067,298.0,古城区顶楼复式，业主诚意卖。看房方便。_苏州姑苏金门金之枫花园二手房(苏州链家),2019-06-20,5室2厅,167.0, (共5层),17845,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,167.0,0.0,1.0,20000,-500.0,1424.5,20924.5,349.43915
621,胥江,0,0.0,普通住宅,姑香苑,高,0,0.0,107101450779,272.0,姑香苑 三朝南 采光好户型好 房东诚心出售_苏州姑苏胥江姑香苑二手房(苏州链家),2019-06-21,4室3厅,136.5, (共6层),19927,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,136.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,224.4
622,胥江,0,0.0,普通住宅,新康花园,高,0,0.0,107101455596,255.0,桐泾公园 新康花园 6楼复式 带独立车库_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-22,4室2厅,150.0, (共6层),17000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,247.5
623,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107101462377,306.0,空中别墅 诚心出售 有钥匙 看房方便_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-06-24,6室2厅,187.35, (共5层),16334,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,271.15
625,娄门,1,7.5,普通住宅,嘉吴苑,高,0,0.0,107101462880,358.0,嘉吴苑06年商品房 带汽车库 欧式精装未入住过诚意出售_苏州姑苏娄门嘉吴苑二手房(苏州链家),2019-06-24,4室2厅,156.77, (共5层),22837,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,156.0,0.0,0.0,21000,-500.0,-625.0,19875.0,310.05
626,南门,2,19.75,普通住宅,盘门雅苑,高,0,0.0,107101466216,406.0,盘门雅苑 复式 带汽车库 有装修 诚心出售！_苏州姑苏南门盘门雅苑二手房(苏州链家),2019-06-25,4室2厅,201.0, (共5层),20200,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,201.0,0.0,0.0,21000,-500.0,-12.5,20487.5,411.79875
628,金门,0,0.0,普通住宅,银泰花园一期,高,0,0.0,107101472030,353.0,干将路旁，姑苏区银泰花园，看房方便，_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-06-27,5室2厅,192.0, (共5层),18386,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,336.0
629,平江新城,0,0.0,普通住宅,梅花新苑,高,0,0.0,107101475468,295.0,梅花新苑 满五唯一 复式好房 拎包入住_苏州姑苏平江新城梅花新苑二手房(苏州链家),2019-06-28,4室3厅,168.58, (共5层),17500,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,243.6
632,留园西园,0,0.0,普通住宅,闻钟苑二区,高,0,0.0,107101261552,295.0,顶楼带阁楼 空间大 采光好 视野好_苏州姑苏留园西园闻钟苑二区二手房(苏州链家),2019-04-26,6室4厅,194.06, (共5层),15202,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,194.0,0.0,1.0,20000,-500.0,-1996.9854684118313,17503.014531588167,339.55848191281046
633,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107101270272,250.0,无抵押无贷款，签约方便，带13平自行车库，诚心出售！_苏州姑苏胥江广大家园二手房(苏州链家),2019-04-29,4室2厅,123.0, (共6层),20326,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,202.95
634,苏州大学,2,27.29,普通住宅,相门新村,高,0,0.0,107101283884,367.0,复式楼层，双阳台，采光好，精装自住，7平独库_苏州姑苏苏州大学相门新村二手房(苏州链家),2019-05-03,5室2厅,177.55, (共5层),20671,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,177.0,0.0,0.0,20000,-500.0,364.5,19864.5,351.60165
636,金阊新城,0,0.0,普通住宅,藕巷新村,高,0,0.0,107101297011,175.0,房屋精装修   顶楼带阁楼   房东诚意出售_苏州姑苏金阊新城藕巷新村二手房(苏州链家),2019-05-07,4室2厅,64.93, (共5层),26953,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,17000,-500.0,-1881.834283074079,14618.165716925922,93.5562605883259
637,虎丘,0,0.0,普通住宅,虎阜花园东区,高,0,0.0,107101298564,305.0,虎阜花园  采光刺眼正气户型 南北双阳台 草桥未用_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-05-08,5室2厅,167.0, (共5层),18264,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,242.15
638,胥江,0,0.0,普通住宅,公园天下,高,0,0.0,107101298768,420.0,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江公园天下二手房(苏州链家),2019-05-08,4室2厅,188.0, (共5层),22341,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,188.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,329.0
639,金门,0,0.0,商住两用,金门路214号,高,0,0.0,107101299044,285.0,成熟社区，生活便利，此房户型方正，采光充足_苏州姑苏金门金门路214号二手房(苏州链家),2019-05-08,5室2厅,170.0, (共5层),16765,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0,0.0,0.0,20000,-2500.0,-2000.0,15500.0,263.5
640,金门,0,0.0,普通住宅,银泰花园一期,高,0,0.0,107101300198,342.0,急售，两层 大电瓶车库，大汽车库_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-05-08,7室2厅,215.85, (共5层),15845,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,215.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,376.25
641,沧浪新城,0,0.0,普通住宅,长欣苑南区,高,0,0.0,107101304309,309.0,此房满五唯一，去年全新装修，带有汽车库_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2019-05-09,4室2厅,150.0, (共4层),20600,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,17000,-500.0,-1000.0,15500.0,232.5
642,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107101305968,232.9,梅花三村 精装复式 满五年 带独库 生活交通方便_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-05-10,4室2厅,129.0, (共6层),18055,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,174.15
643,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101306837,218.0,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-05-10,4室2厅,154.0, (共5层),14156,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,223.3
644,胥江,0,0.0,普通住宅,奥林花园,高,0,0.0,107101307444,430.0,奥林花园，精装5楼复式，自住，看房方便，带独库！_苏州姑苏胥江奥林花园二手房(苏州链家),2019-05-10,5室2厅,224.0, (共5层),19197,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,224.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,392.0
646,沧浪新城,0,0.0,普通住宅,友联二村,高,0,0.0,107101319637,270.0,友联二村顶楼复式超大三房，业主诚心出售。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-05-14,6室2厅,157.2, (共6层),17176,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,1.0,17000,-500.0,-2989.5038167938937,13510.496183206105,212.11479007633585
647,留园西园,0,0.0,普通住宅,倪家桥,高,0,0.0,107101320016,270.0,满五年 位置不靠马路 自住装修 看房提前预约_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-05-14,5室2厅,126.3, (共5层),21378,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,126.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,220.5
648,平江新城,0,0.0,普通住宅,梅林新苑,高,0,0.0,107101322995,230.0,顶楼复式 方正四房  交通便利_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-05-15,4室2厅,111.89, (共5层),20556,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,1.0,17000,-500.0,-1934.3775136294576,14565.622486370543,161.67840959871302
651,胥江,0,0.0,普通住宅,三香新村,低,0,0.0,107101326740,495.0,三香新村 5室2厅 495万_苏州姑苏胥江三香新村二手房(苏州链家),2019-05-16,5室2厅,200.0, (共6层),24750,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,500.0,20000.0,400.0
653,桃花坞,0,0.0,别墅,桃坞小筑,低,1,39.17,107101328330,939.9,桃花坞里，清水毛坯，有钥匙，诚意卖_苏州姑苏桃花坞桃坞小筑二手房(苏州链家),2019-05-17,4室2厅,324.0, (共3层),29010,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,324.0,1.0,0.0,23000,-500.0,7958.5,30458.5,891.7848252
654,沧浪新城,2,17.15,普通住宅,水香六村,高,0,0.0,107101337743,275.0,此房满五年，无增值税，房型正，南北房。户型通透。_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-05-20,4室2厅,187.0, (共5层),14706,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,-500.0,-142.5,16357.5,305.88525
656,留园西园,0,0.0,普通住宅,长盛花园,高,0,0.0,107101344519,245.0,长盛花园 5楼复式 房东诚心卖 自住装修_苏州姑苏留园西园长盛花园二手房(苏州链家),2019-05-22,4室2厅,144.95, (共5层),16903,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,252.0
657,平江新城,0,0.0,普通住宅,挹秀新村,高,0,0.0,107101345537,280.0,这套房子小区里比较少 户型还是不错 复式的房子 实用_苏州姑苏平江新城挹秀新村二手房(苏州链家),2019-05-22,4室2厅,146.53, (共5层),19109,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,211.7
